year,country,i,P,W,WR,GDP,LS,PCOM,UN,SHORTUN,LONGUN,LF,REER,SH,i_between,P_between,W_between,WR_between,GDP_between,LS_between,PCOM_between,UN_between,SHORTUN_between,LONGUN_between,LF_between,REER_between,SH_between,i_within,P_within,W_within,WR_within,GDP_within,LS_within,PCOM_within,UN_within,SHORTUN_within,LONGUN_within,LF_within,REER_within,SH_within,i_1diff,P_1diff,W_1diff,WR_1diff,GDP_1diff,LS_1diff,PCOM_1diff,UN_1diff,SHORTUN_1diff,LONGUN_1diff,LF_1diff,REER_1diff,SH_1diff,i_TWFE,P_TWFE,W_TWFE,WR_TWFE,GDP_TWFE,LS_TWFE,PCOM_TWFE,UN_TWFE,SHORTUN_TWFE,LONGUN_TWFE,LF_TWFE,REER_TWFE,SH_TWFE
1982-01-01,Australia,16.8341666666667,29.8,18.147008048054044,62.59621526670461,382776.689,65.2,44.01151477599,7.164389758436624,325.149,169.776,6908.125,101.35737235579789,16.8341666666667,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,9.095050000000034,-27.208000000000002,-11.609784770647952,3.3865481196529004,-278387.08757999993,7.138000000000005,-3.4381288243310237,0.9141593773935508,-55.41182845238097,-83.7059525,-2108.524660000001,6.254783026757522,9.095050000000034,1.7958333333334,3.0,0.917458762928316,-4.014744518733529,-8708.757999999973,2.0,-2.8505864562799985,1.3741839239330274,65.57140000000004,35.46900000000002,105.52400000000034,0.1587288705835732,1.7958333333334,1.8492241193772214,-3.9242666666666643,1.341397669395576,5.7450303986036495,355141.75894800003,2.7161000000000017,4.440892098500626e-16,-0.13457038312893133,-351.30437616714664,35.99328767553868,1111.6123441610307,8.654757601235222,1.3717195488232674
1983-01-01,Australia,12.1991666666667,32.8,18.66354320472344,59.32462703175487,400352.794,61.0,39.34468226804,9.968243526361476,381.36440000000005,315.674,6992.59,99.38347741075181,12.1991666666667,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,4.4600500000000345,-24.208000000000006,-11.093249613978557,0.11495988470316121,-260810.98257999995,2.9380000000000024,-8.104961332281022,3.7180131453184035,0.8035715476190717,62.19204749999997,-2024.0596600000008,4.2808880817114385,4.4600500000000345,-4.635,2.9999999999999964,0.516535156669395,-3.271588234949739,17576.10499999998,-4.200000000000003,-4.666832507949998,2.8038537679248527,56.215400000000045,145.89799999999997,84.46500000000015,-1.9738949450460836,-4.635,-1.4502120361783364,-3.7242666666666686,1.1101860876012353,4.715781914565787,330938.3886146669,0.056100000000000705,0.0,1.8468489206805223,-141.82447737563393,14.02363369203728,957.6896774943634,8.277093113508405,-1.9277166067322913
1984-01-01,Australia,12.1,34.1,19.52081350516447,58.58745439411449,421484.391,61.1,37.82405642812,8.995752087094631,333.95860000000005,307.256,7127.971,102.17428506666192,12.1,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,4.360883333333334,-22.908,-10.235979313537527,-0.622212752937223,-239679.38557999994,3.038000000000004,-9.625587172201023,2.7455217060515587,-46.60222845238093,53.774047499999966,-1888.6786600000014,7.071695737621553,4.360883333333334,-0.09916666666670082,1.3000000000000043,0.85727030044103,-0.7371726376403842,21131.59700000001,0.10000000000000142,-1.520625839920001,-0.9724914392668449,-47.4058,-8.418000000000006,135.3809999999994,2.7908076559101147,-0.09916666666670082,-1.5646619917339262,-5.077599999999993,1.2459177538320318,5.748043618774314,288703.77681466675,1.5361000000000014,1.7763568394002505e-15,0.7623969532410952,-87.38704420896732,31.523800525370582,844.4612774943635,11.149476971730344,-2.042166562287881
1985-01-01,Australia,15.9825,36.4,20.283334474819693,57.628633588673885,438201.618,60.5,36.14621258779,8.263231498818977,318.6241,284.244,7295.791,86.66719871569421,15.9825,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,8.243383333333334,-20.608000000000004,-9.473458343882303,-1.5810335583778254,-222962.15857999993,2.4380000000000024,-11.303431012531028,2.0130011177759037,-61.936728452380976,30.762047500000023,-1720.8586600000008,-8.435390613346158,8.243383333333334,3.8825000000000003,2.299999999999997,0.762520969655224,-0.9588208054406024,16717.227000000014,-0.6000000000000014,-1.6778438403300058,-0.7325205882756549,-15.334500000000048,-23.011999999999944,167.82000000000062,-15.507086350967711,3.8825000000000003,2.8833630082660706,-5.224266666666669,1.2095601893130574,5.600346304143573,253383.05354800017,1.402766666666669,0.0,0.30715897520042645,-59.3857524589673,4.193633775370607,775.1179441610307,-4.167595149207567,2.4058584377121166
1986-01-01,Australia,16.4516666666667,39.7,20.62872323297376,54.8422858683504,449416.326,60.1,21.85039023997,8.08984933189601,347.0404,266.082,7578.91,77.60203124022559,16.4516666666667,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,8.712550000000034,-17.308,-9.128069585728237,-4.367381278701309,-211747.45057999995,2.038000000000004,-25.599253360351025,1.8396189508529375,-33.520428452381,12.600047499999988,-1437.739660000001,-17.500558088814785,8.712550000000034,0.46916666666670004,3.3000000000000043,0.34538875815406556,-2.7863477203234837,11214.707999999984,-0.3999999999999986,-14.295822347819996,-0.17338216692296626,28.41629999999998,-18.162000000000035,283.1189999999997,-9.065167475468627,0.46916666666670004,4.818383379380981,-3.6309333333333313,0.9204905116560056,3.6016556795724615,219802.3373480001,1.1627666666666696,-3.552713678800501e-15,0.3175211471828381,16.902848838192106,-26.96341213161515,757.9870108276968,-16.687501909100206,4.340878808827026
1987-01-01,Australia,13.75,43.1,21.071154554505927,52.434169748880876,475290.757,58.1,24.51793142323,8.115561644500321,349.9544,278.907,7748.834,78.38526817916168,13.75,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,6.010883333333334,-13.908000000000001,-8.685638264196069,-6.775497398170835,-185873.01957999996,0.03800000000000381,-22.931712177091025,1.8653312634572483,-30.606428452380953,25.425047499999977,-1267.8156600000011,-16.717321149878686,6.010883333333334,-2.7016666666667,3.3999999999999986,0.4424313215321689,-2.4081161194695255,25874.430999999982,-2.0,2.667541183259999,0.02571231260431084,2.914000000000044,12.824999999999989,169.92399999999998,0.7832369389360991,-2.7016666666667,2.656302384174226,-2.064266666666665,0.561011242510542,1.3489763609157013,191732.95514800004,-0.7838999999999985,7.105427357601002e-15,0.6366633905390473,48.23444790962073,-3.0130826316151484,562.169410827697,-17.997724805296915,2.178797813620272
1988-01-01,Australia,12.8,46.2,21.51787059152626,49.43242739587243,493710.296,57.0,21.19183459737,7.2349240006860525,333.48929999999996,242.73,7964.414,86.71012398367031,12.8,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,5.060883333333335,-10.808,-8.238922227175735,-9.77723975117928,-167453.48057999997,-1.0619999999999976,-26.257809002951024,0.9846936196429796,-47.07152845238102,-10.751952500000016,-1052.2356600000012,-8.392465345370056,5.060883333333335,-0.9499999999999993,3.1000000000000014,0.4467160370203338,-3.0017423530084457,18419.53899999999,-1.1000000000000014,-3.3260968258599988,-0.8806376438142687,-16.465100000000064,-36.17699999999999,215.57999999999993,8.32485580450863,-0.9499999999999993,2.0513100378214624,-0.9509333333333316,0.06990477250735161,-1.4063768715769598,137335.30301466677,-1.110566666666667,1.0658141036401503e-14,0.37303153413876067,82.78430512390628,44.85096729695634,469.04274416102953,-10.856172223565864,1.5738054672675084
1989-01-01,Australia,17.6116666666667,49.7,22.21784448397575,47.327336999215284,511367.775,57.9,24.66286336059,6.177542895043854,313.735,194.333,8224.435,93.5986273911792,17.6116666666667,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,9.872550000000034,-7.308,-7.538948334726246,-11.882330147836427,-149796.00157999992,-0.16199999999999903,-22.786780239731026,-0.07268748599921881,-66.82582845238096,-59.14895250000001,-792.2146600000015,-1.5039619378611633,9.872550000000034,4.811666666666699,3.5,0.6999738924494885,-2.105090396657147,17657.47900000005,0.8999999999999986,3.471028763219998,-1.0573811056421984,-19.754299999999944,-48.39699999999999,260.02099999999973,6.8885034075088925,4.811666666666699,4.835133130776916,-0.11093333333333177,-0.30919055949003393,-3.3229380946883023,92065.00121466682,0.21610000000000062,0.0,-0.07780317891161592,82.03768348104927,88.37188179695627,382.9636774943624,-4.126001270121745,4.357628560222962
1990-01-01,Australia,14.5433333333333,53.40000000000001,23.148928189973585,47.00725829533843,509408.868,59.0,30.94902134676,6.9261959964639574,373.848,210.954,8443.336,90.95596985402409,14.5433333333333,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,6.804216666666633,-3.60799999999999,-6.607864628728411,-12.20240885171328,-151754.90857999993,0.9380000000000024,-16.500622253561026,0.6759656154208846,-6.712828452380961,-42.5279525,-573.3136600000016,-4.14661947501628,6.804216666666633,-3.068333333333401,3.70000000000001,0.9310837059978354,-0.32007870387685244,-1958.9070000000065,1.1000000000000014,6.28615798617,0.7486531014201034,60.113,16.62100000000001,218.90099999999984,-2.6426575371551166,-3.068333333333401,1.0987808904125522,0.42906666666667626,-0.6944035935796258,-3.810233280513506,44078.40188133335,0.8227666666666686,0.0,0.9053851361938248,87.0922829810493,163.0492822969563,134.14727749436247,-7.771487424464043,0.6212763198585982
1991-01-01,Australia,10.2258333333333,55.0,24.110364637736208,47.95261564156519,511592.295,58.8,27.00753120564,9.581701100428502,494.26309899999995,318.358001,8480.969,89.63556574440116,10.2258333333333,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,2.4867166666666343,-2.0080000000000027,-5.646428180965788,-11.257051505486523,-149571.48157999996,0.7379999999999995,-20.442112394681025,3.331470719385429,113.70227054761898,64.8760485,-535.6806600000018,-5.4670235846392075,2.4867166666666343,-4.317499999999999,1.5999999999999872,0.9614364477626225,0.945357346226757,2183.426999999967,-0.20000000000000284,-3.941490141119999,2.6555051039645443,120.41509899999994,107.404001,37.63299999999981,-1.3204041096229275,-4.317499999999999,-1.9877129760868106,-1.0176000000000025,-1.0453129086608115,-3.3262038532664375,24082.212881333428,-0.05723333333333458,3.552713678800501e-15,2.748412456584895,53.17275426676356,203.69704672552766,-534.2985891723044,-9.26135257380155,-2.4652175466407638
1992-01-01,Australia,6.46583333333333,55.6,25.750840290577905,50.8353796747389,532298.61,58.5,26.21400696194,10.731381252302672,545.9100000000001,371.607,8549.85,80.9030784189319,6.46583333333333,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,-1.2732833333333362,-1.4080000000000013,-4.005952528124091,-8.374287472312808,-128865.16657999996,0.4380000000000024,-21.235636638381024,4.481150871259599,165.3491715476191,118.12504750000002,-466.7996600000006,-14.199510910108472,-1.2732833333333362,-3.7599999999999705,0.6000000000000014,1.6404756528416975,2.8827640331737143,20706.315000000002,-0.29999999999999716,-0.7935242436999985,1.1496801518741702,51.64690100000013,53.248999000000026,68.88100000000122,-8.732487325469265,-3.7599999999999705,-5.199413633708026,-2.5509333333333357,-0.49290535342889275,-1.1317444804452634,8499.184814666718,-0.6172333333333317,1.0658141036401503e-14,2.920571572267977,21.25191226676361,155.2985815826706,-602.944322505637,-16.682699986744005,-5.67691820426198
1993-01-01,Australia,5.15166666666667,56.6,27.203171112518262,53.0870335091871,553489.01,58.3,23.94841605937,10.870473833513374,556.6422,377.104,8589.747,76.45935089425241,5.15166666666667,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,-2.587449999999996,-0.40800000000000125,-2.5536217061837334,-6.12263363786461,-107674.76657999994,0.23799999999999955,-23.501227540951025,4.6202434524703015,176.08137154761903,123.62204749999998,-426.90266000000156,-18.64323843478796,-2.587449999999996,-1.3141666666666598,1.0,1.4523308219403575,2.2516538344481987,21190.400000000023,-0.20000000000000284,-2.2655909025700005,0.13909258121070245,10.73219999999992,5.496999999999957,39.896999999999025,-4.443727524679488,-1.3141666666666598,-3.9142899452373854,-3.5509333333333353,0.1748398515777505,1.0010261214588771,11272.694947999975,-0.25723333333333426,0.0,1.7812805985102007,57.480409195334886,27.318270368384816,-591.5011225056373,-17.382549231173513,-4.391794515791339
1994-01-01,Australia,5.65666666666667,57.7,27.987706937952638,53.95668077166537,575003.716,57.8,22.32581449567,9.721717344823274,506.223699,344.125001,8746.898,80.04562744550171,5.65666666666667,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,-2.082449999999996,0.6920000000000002,-1.7690858807493584,-5.252986375386342,-86160.06057999993,-0.26200000000000045,-25.123829104651026,3.471486963780201,125.66287054761904,90.64304849999999,-269.7516600000017,-15.056961883538662,-2.082449999999996,0.5049999999999999,1.1000000000000014,0.7845358254343751,0.8696472624782672,21514.706000000006,-0.5,-1.6226015637000017,-1.1487564886901005,-50.41850099999999,-32.97899899999999,157.15099999999984,3.5862765512492984,0.5049999999999999,-1.9982311776913266,-3.9842666666666693,0.20854568179836508,1.5404518730622385,-22548.864185333274,0.46943333333333304,0.0,0.42582485165944206,111.84558190962073,-104.8090809173294,-626.3141891723049,-14.157102658575779,-2.475735748245281
1995-01-01,Australia,7.72583333333333,60.4,28.540511500910394,53.48716485346667,597180.696,57.8,23.87785370246,8.471437170764737,447.200303,310.502997,8944.212,78.7392349806115,7.72583333333333,7.739116666666666,57.008,29.756792818701996,59.20966714705171,661163.77658,58.062,47.449643600321025,6.250230381043073,380.560828452381,253.4819525,9016.649660000001,95.10258932904037,7.739116666666666,-0.013283333333335534,3.391999999999996,-1.2162813177916014,-5.722502293585038,-63983.08057999995,-0.26200000000000045,-23.571789897861024,2.2212067897216645,66.63947454761905,57.02104449999999,-72.43766000000142,-16.36335434842887,-0.013283333333335534,2.0691666666666606,2.6999999999999957,0.5528045629577569,-0.4695159181986952,22176.97999999998,0.0,1.5520392067900026,-1.2502801740585365,-59.02339599999999,-33.622004000000004,197.3140000000003,-1.3063924648902088,2.0691666666666606,-0.3574684613515982,-2.984266666666671,0.21589950834748994,1.4239797297267067,-48959.641718666666,1.1227666666666636,7.105427357601002e-15,-0.3678388800760102,82.39158640962073,-80.59709970304365,-562.3117891723045,-17.287024797494947,-0.8349730319055524
